region_id,region_type,region
54015,city,Prospect Hill;NC;nan;Caswell County
31126,city,Croydon;NH;Lebanon NH-VT;Sullivan County
12877,city,Mousie;KY;nan;Knott County
36489,city,Weldon;IA;nan;Decatur County
6524,city,Plainfield;IA;Waterloo-Cedar Falls IA;Bremer County
46571,city,Mokane;MO;Jefferson City MO;Callaway County
23916,city,Calumet;IA;nan;O Brien County
46910,city,Orchard;NE;nan;Antelope County
28427,city,Hazelton;ID;Twin Falls ID;Jerome County
28820,city,Hanover;WV;nan;Wyoming County
43393,city,Marble Cliff;OH;Columbus OH;Franklin County
39977,city,New Hampton;IA;nan;Chickasaw County
17676,city,Cynthiana;IN;Evansville IN-KY;Gibson County
44864,city,Darmstadt;IN;Evansville IN-KY;Vanderburgh County
8590,city,Hurricane Mills;TN;nan;Humphreys County
10211,city,Augusta;IL;Fort Madison-Keokuk IA-IL-MO;Hancock County
25060,city,Haskell;AR;Little Rock-North Little Rock-Conway AR;Saline County
21700,city,Agency;MO;St. Joseph MO-KS;Buchanan County
15149,city,Kingdom City;MO;Jefferson City MO;Callaway County
52358,city,Gulf Stream;FL;Miami-Fort Lauderdale-Pompano Beach FL;Palm Beach County
398101,city,Pomfret;VT;Lebanon NH-VT;Windsor County
36046,city,Nordland;WA;nan;Jefferson County
43167,city,Walnut;IA;Omaha-Council Bluffs NE-IA;Pottawattamie County
54229,city,Rowe;VA;nan;Buchanan County
26792,city,Rociada;NM;Las Vegas NM;Mora County
20768,city,Ten Sleep;WY;nan;Washakie County
46746,city,Newton;GA;nan;Baker County
186474,city,Inglewood; NE; Fremont; Dodge County
53380,city,Monroe;ME;nan;Waldo County
206388,city,Woodall;OK;Tahlequah OK;Cherokee County
57125,city,Berger;MO;St. Louis MO-IL;Franklin County
6038,city,Moran;MI;nan;Mackinac County
49968,city,Tallassee;TN;Knoxville TN;Blount County
38017,city,Cornell;IL;Pontiac IL;Livingston County
40599,city,Rock Springs;WI;Baraboo WI;Sauk County
39063,city,Hubbard;NE;Sioux City IA-NE-SD;Dakota County
50042,city,Tiro;OH;Bucyrus-Galion OH;Crawford County
57310,city,Wellsburg;IA;Waterloo-Cedar Falls IA;Grundy County
25389,city,Kettle River;MN;Duluth MN-WI;Carlton County
40895,city,Shorterville;AL;Dothan AL;Henry County
25420,city,Kissee Mills;MO;Branson MO;Taney County
43352,city,Princeville;NC;Rocky Mount NC;Edgecombe County
10152,city,Apple Springs;TX;nan;Trinity County
24707,city,Fillmore;IL;nan;Montgomery County
27367,city,Tamms;IL;Cape Girardeau MO-IL;Alexander County
37903,city,Clayton;LA;Natchez MS-LA;Tensas Parish
39248,city,Kinderhook;IL;nan;Pike County
49750,city,Millboro;VA;nan;Bath County
19762,city,Onekama;MI;nan;Manistee County
42962,city,Stanaford;WV;Beckley WV;Raleigh County
52157,city,Gallant;AL;Gadsden AL;Etowah County
18332,city,Gordon;GA;nan;Wilkinson County
343258,neigh,Landmark-Countryside;FL;Tampa-St. Petersburg-Clearwater FL;Clearwater;Pinellas County
81705,zip,54463;WI;nan;Pelican Lake;Oneida County
19817,city,Palestine; OH; Greenville OH; Darke County
47138,city,Pittsburg; OK; McAlester OK; Pittsburg County
17675,city,Cygnet;OH;Toledo OH;Wood County
5566,city,Lavinia;TN;nan;Carroll County
15979,city,Sugar Notch;PA;Scranton--Wilkes-Barre PA;Luzerne County
820332,neigh,Ten Mile Creek Estates; TX; Dallas-Fort Worth-Arlington TX; Dallas County; Desoto
22103,city,Jefferson;NH;Berlin NH;Coos County
417602,neigh,Crystal Point Estates; AZ; Phoenix-Mesa-Chandler AZ; Maricopa County; Gilbert
270363,neigh,Campus; NM; Albuquerque NM; Bernalillo County; Albuquerque
40037,city,North Benton;OH;Youngstown-Warren-Boardman OH-PA;Mahoning County
38604,city,Freeborn;MN;Albert Lea MN;Freeborn County
31538,city,Farmington;IA;Fort Madison-Keokuk IA-IL-MO;Lee County
48033,city,Trenton;IL;St. Louis MO-IL;Clinton County
14524,city,Wendell;MA;Springfield MA;Franklin County
12767,city,Minter;AL;Selma AL;Dallas County
43938,city,Arlington;OR;nan;Gilliam County
32275,city,Kell;IL;Centralia IL;Marion County
18858,city,Knoxville;GA;Macon-Bibb County GA;Crawford County
17258,city,Cairo;WV;nan;Ritchie County
6231,city,North Perry;OH;Cleveland-Elyria OH;Lake County
397440,city,Albany;NH;nan;Carroll County
39070,city,Hulmeville;PA;Philadelphia-Camden-Wilmington PA-NJ-DE-MD;Bucks County
33455,city,Pleasant Gap;PA;State College PA;Centre County
123001,city,Rodney Village;DE;Dover DE;Kent County
5932,city,Middle Point;OH;Van Wert OH;Van Wert County
27361,city,Tabor;SD;Yankton SD;Bon Homme County
18782,city,Junction City;GA;Columbus GA-AL;Talbot County
9816,city,Morgan;MN;nan;Redwood County
44617,city,Clarkfield;MN;nan;Yellow Medicine County
36378,city,Yorkshire;OH;Greenville OH;Darke County
19807,city,Oxford;NE;nan;Furnas County
16558,city,Flanagan;IL;Pontiac IL;Livingston County
8452,city,Garber;OK;Enid OK;Garfield County
11452,city,Flint Hill;VA;Washington-Arlington-Alexandria DC-VA-MD-WV;Rappahannock County
42617,city,Mount Washington;MA;Pittsfield MA;Berkshire County
55151,city,Westside;IA;Carroll IA;Crawford County
38228,city,Downs;KS;nan;Osborne County
35266,city,Burnham;ME;nan;Waldo County
32830,city,Metolius;OR;nan;Jefferson County
21559,city,Delhi;IA;nan;Delaware County
57261,city,Dike;TX;Sulphur Springs TX;Hopkins County
27278,city,Stockton;GA;Valdosta GA;Lanier County
21305,city,Willard;WI;nan;Clark County
44555,city,Chatsworth;IL;Pontiac IL;Livingston County
37725,city,Campbellton;FL;nan;Jackson County
38494,city,Farmington;KY;Mayfield KY;Graves County
43006,city,San Pierre;IN;nan;Starke County
20155,city,Rhineland;MO;Jefferson City MO;Montgomery County
31594,city,Forestview;IL;Chicago-Naperville-Elgin IL-IN-WI;Cook County
12493,city,Mack;CO;Grand Junction CO;Mesa County
21163,city,Warsaw;OH;Coshocton OH;Coshocton County
9269,city,Utopia;TX;San Antonio-New Braunfels TX;Bandera County
28134,city,Blandford;MA;Springfield MA;Hampden County
47290,city,Ransom;IL;Ottawa IL;La Salle County
22078,city,Fielding;UT;Ogden-Clearfield UT;Box Elder County
11937,city,Holden Beach;NC;Myrtle Beach-Conway-North Myrtle Beach SC-NC;Brunswick County
48045,city,Trona;CA;Riverside-San Bernardino-Ontario CA;San Bernardino County
45799,city,Honeyville;UT;Ogden-Clearfield UT;Box Elder County
52316,city,Green Isle;MN;nan;Sibley County
8122,city,Arcadia;IA;Carroll IA;Carroll County
18780,city,Junction;IL;nan;Gallatin County
35596,city,Laverne;OK;nan;Harper County
50744,city,Aquilla;TX;nan;Hill County
56075,city,Monroe Center;IL;Rochelle IL;Ogle County
4932,city,Goodfield;IL;Peoria IL;Woodford County
56295,city,Perrin;TX;Dallas-Fort Worth-Arlington TX;Jack County
46968,city,Palmer;NE;Grand Island NE;Nance County
831614,city,Georgetown;NY;Syracuse NY;Madison County
23723,city,Blackwater;MO;Columbia MO;Cooper County
13545,city,Roberts;MT;Billings MT;Carbon County
43584,city,Morehouse;MO;nan;New Madrid County
54737,city,Trevorton;PA;Sunbury PA;Northumberland County
4994,city,Greenwood;CA;Sacramento-Roseville-Folsom CA;El Dorado County
14196,city,Tubac;AZ;Nogales AZ;Santa Cruz County
43166,city,Wallowa;OR;nan;Wallowa County
23100,city,Stonyford;CA;Clearlake CA;Colusa County
232547,city,D Hanis;TX;San Antonio-New Braunfels TX;Medina County
34820,city,White Sulphur Springs;MT;nan;Meagher County
160331,city,Loch Lynn Heights;MD;nan;Garrett County
56298,city,Republic;MI;Marquette MI;Iron County
38386,city,Emerson;GA;Atlanta-Sandy Springs-Alpharetta GA;Bartow County
32052,city,Hodges;AL;nan;Franklin County
54270,city,Saint David; IL; Peoria IL; Fulton County
820728,neigh,Lake George;IN;Chicago-Naperville-Elgin IL-IN-WI;Hobart;Lake County
762646,neigh,Martens-Carmelita;CA;San Jose-Sunnyvale-Santa Clara CA;Mountain View;Santa Clara County
39846,city,Monterey;LA;Natchez MS-LA;Concordia Parish
39381,city,Lawler;IA;nan;Chickasaw County
45025,city,Earp;CA;Riverside-San Bernardino-Ontario CA;San Bernardino County
17842,city,Dutton;MT;nan;Teton County
32456,city,Laytonsville;MD;Washington-Arlington-Alexandria DC-VA-MD-WV;Montgomery County
12978,city,Newsoms;VA;Virginia Beach-Norfolk-Newport News VA-NC;Southampton County
24005,city,Cedarbluff;MS;West Point MS;Clay County
396416,city,Five Points;TN;Lawrenceburg TN;Lawrence County
32932,city,Montgomery;MA;Springfield MA;Hampden County
23276,city,Harpster;OH;nan;Wyandot County
46319,city,Lost Nation;IA;Clinton IA;Clinton County
23997,city,Cecil;OH;nan;Paulding County
40424,city,Powers Lake;WI;Chicago-Naperville-Elgin IL-IN-WI;Kenosha County
5619,city,Lewisville;IN;New Castle IN;Henry County
397532,city,St Agatha;ME;nan;Aroostook County
43446,city,Oneida; KS; Nemaha County
5674,city,Locust Fork;AL;Birmingham-Hoover AL;Blount County
28387,city,Camp Dennison;OH;Cincinnati OH-KY-IN;Hamilton County
38508,city,Felch;MI;Iron Mountain MI-WI;Dickinson County
130383,city,Mountain Park;GA;Atlanta-Sandy Springs-Alpharetta GA;Fulton County
31748,city,Gilsum;NH;Keene NH;Cheshire County
36176,city,Oilville;VA;Richmond VA;Goochland County
30323,city,Bagley;WI;Platteville WI;Grant County
30735,city,Canton;OK;nan;Dewey County
47404,city,Roaming Shores;OH;Ashtabula OH;Ashtabula County
10667,city,Callahan;CA;nan;Siskiyou County
204140,city,Waterford;OH;Marietta OH;Washington County
12257,city,Lagunitas;CA;San Francisco-Oakland-Berkeley CA;Marin County
8251,city,Brownsdale;MN;Austin MN;Mower County
8182,city,Chavies;KY;nan;Perry County
14168,city,Tower Lakes;IL;Chicago-Naperville-Elgin IL-IN-WI;Lake County
18337,city,Gorman;TX;nan;Eastland County
8767,city,Harshaw;WI;nan;Oneida County
15241,city,Ellenburg Center;NY;Plattsburgh NY;Clinton County
29557,city,Wesson;MS;Jackson MS;Copiah County
10427,city,Blain;PA;Harrisburg-Carlisle PA;Perry County
46562,city,Mingo;IA;Des Moines-West Des Moines IA;Jasper County
22396,city,Meadville;MO;nan;Linn County
36869,city,Frametown;WV;nan;Braxton County
21652,city,Custar;OH;Toledo OH;Wood County
51920,city,Epps;LA;nan;West Carroll Parish
42558,city,Moorefield;KY;nan;Fleming County
27464,city,Trenton;NE;nan;Hitchcock County
49098,city,Gasquet;CA;Crescent City CA;Del Norte County
40208,city,Owendale;MI;nan;Huron County
44754,city,Corder;MO;Kansas City MO-KS;Lafayette County
52365,city,Guy;TX;Houston-The Woodlands-Sugar Land TX;Fort Bend County
13786,city,Shade Gap;PA;Huntingdon PA;Huntingdon County
41330,city,Union;IA;nan;Hardin County
51074,city,Bolckow;MO;St. Joseph MO-KS;Andrew County
11833,city,Hatchechubbee;AL;Columbus GA-AL;Russell County
43929,city,Argyle;IA;Fort Madison-Keokuk IA-IL-MO;Lee County
55246,city,Wolf Creek;MT;Helena MT;Lewis and Clark County
42336,city,Lafayette;MN;Mankato MN;Nicollet County
50264,city,Nelson;MO;Marshall MO;Saline County
56736,city,Tillatoba;MS;nan;Yalobusha County
49537,city,Nelson;WI;nan;Buffalo County
20673,city,Stonington;ME;nan;Hancock County
28124,city,Anchor Point;AK;nan;Kenai Peninsula Borough
34698,city,Webbers Falls;OK;Muskogee OK;Muskogee County
9875,city,Osmond;NE;Norfolk NE;Pierce County
29148,city,Michigantown;IN;Frankfort IN;Clinton County
21393,city,Wright;MN;Duluth MN-WI;Carlton County
15734,city,Ringwood;OK;nan;Major County
33634,city,Republican City;NE;nan;Harlan County
44115,city,Bellevue;TX;Wichita Falls TX;Clay County
28463,city,Kingman;IN;nan;Fountain County
40185,city,Orwell;VT;nan;Addison County
44451,city,Caroga Lake;NY;Gloversville NY;Hamilton County
8188,city,Attica;KS;nan;Harper County
56133,city,Mount Cobb;PA;Scranton--Wilkes-Barre PA;Lackawanna County
46172,city,Lavaca;AR;Fort Smith AR-OK;Sebastian County
16630,city,Wahkon;MN;Minneapolis-St. Paul-Bloomington MN-WI;Mille Lacs County
55471,city,Avoca;WI;Madison WI;Iowa County
56508,city,Salisbury Center;NY;Utica-Rome NY;Herkimer County
56998,city,Bentley;MI;Bay City MI;Bay County
41124,city,Sumner;IA;Waterloo-Cedar Falls IA;Bremer County
17441,city,Chokio;MN;nan;Stevens County
45125,city,Elk Garden;WV;Cumberland MD-WV;Mineral County
56455,city,Port Hope;MI;nan;Huron County
4860,city,Gas;KS;nan;Allen County
11109,city,Deweyville;UT;Ogden-Clearfield UT;Box Elder County
16358,city,Kings Mountain;KY;Danville KY;Lincoln County
9178,city,Mohawk;MI;Houghton MI;Keweenaw County
28776,city,Jamaica;VT;nan;Windham County
80039,zip,49927;MI;nan;Gaastra;Iron County
36365,city,Wall;SD;Rapid City SD;Pennington County
27360,city,Tabor;IA;Omaha-Council Bluffs NE-IA;Fremont County
396127,city,Preston Hollow;NY;Albany-Schenectady-Troy NY;Albany County
16007,city,Surf City;NC;Wilmington NC;Pender County
55280,city,Yeagertown;PA;Lewistown PA;Mifflin County
56038,city,Dyke;VA;Charlottesville VA;Greene County
17069,city,Bloomingrose;WV;Charleston WV;Boone County
204882,city,Cole;OK;Oklahoma City OK;McClain County
36192,city,Modoc;SC;Augusta-Richmond County GA-SC;McCormick County
11770,city,Hackberry;LA;Lake Charles LA;Cameron Parish
29601,city,Unadilla;NE;nan;Otoe County
27005,city,Sea Island;GA;Brunswick GA;Glynn County
53197,city,Maugansville;MD;Hagerstown-Martinsburg MD-WV;Washington County
3665,city,Big Creek;MS;nan;Calhoun County
41231,city,Thurmond;NC;North Wilkesboro NC;Wilkes County
11621,city,Glen Ullin;ND;Bismarck ND;Morton County
25985,city,Morrill;NE;Scottsbluff NE;Scotts Bluff County
11373,city,Exeter;NE;nan;Fillmore County
51360,city,Charter Oak;IA;nan;Crawford County
24640,city,Exeland;WI;nan;Sawyer County
49612,city,Newcomb;TN;Knoxville TN;Campbell County
46455,city,Mayview;MO;Kansas City MO-KS;Lafayette County
56407,city,Midpines;CA;nan;Mariposa County
55652,city,Fowler;KS;nan;Meade County
25840,city,Mechanicsburg;IL;Springfield IL;Sangamon County
4061,city,Chase Mills;NY;Ogdensburg-Massena NY;Saint Lawrence County
11988,city,Howard;KS;nan;Elk County
39410,city,Lesage;WV;Huntington-Ashland WV-KY-OH;Cabell County
22661,city,Sumpter;OR;nan;Baker County
33674,city,Rio Oso;CA;Yuba City CA;Sutter County
31805,city,Gore Springs;MS;Grenada MS;Grenada County
3397,city,Ames;OK;nan;Major County
15103,city,Allenwood;NJ;New York-Newark-Jersey City NY-NJ-PA;Monmouth County
37369,city,Belton;KY;Central City KY;Muhlenberg County
30125,city,Adams;MN;Austin MN;Mower County
831527,city,Great Bend;PA;nan;Susquehanna County
4154,city,Coffeen;IL;nan;Montgomery County
8160,city,Chancellor;SD;Sioux Falls SD;Turner County
35952,city,New Site;MS;Tupelo MS;Prentiss County
38188,city,Denton;MT;nan;Fergus County
5599,city,Leipsic;OH;nan;Putnam County
44073,city,Beach;ND;nan;Golden Valley County
45749,city,Hillsboro;WV;nan;Pocahontas County
4761,city,Fort Blackmore;VA;Kingsport-Bristol TN-VA;Scott County
55852,city,Goshen;MA;Springfield MA;Hampshire County
25654,city,Lostant;IL;Ottawa IL;La Salle County
20306,city,Saint John;WA;Pullman WA;Whitman County
6813,city,Rocky Ridge;OH;Toledo OH;Ottawa County
10014,city,Clarks Grove;MN;Albert Lea MN;Freeborn County
21340,city,Windsor Heights;WV;Weirton-Steubenville WV-OH;Brooke County
14477,city,Warren;NH;Lebanon NH-VT;Grafton County
12760,city,Minersville;UT;nan;Beaver County
23174,city,Morgans Point;TX;Houston-The Woodlands-Sugar Land TX;Harris County
19583,city,New Hartford;IA;Waterloo-Cedar Falls IA;Butler County
54281,city,Sale City;GA;nan;Mitchell County
17016,city,Big Bend;WI;Milwaukee-Waukesha WI;Waukesha County
57150,city,Cape Charles;VA;nan;Northampton County
32054,city,Hodgkins;IL;Chicago-Naperville-Elgin IL-IN-WI;Cook County
9517,city,Union City;OK;Oklahoma City OK;Canadian County
397162,city,Town of Oneonta; NY; Oneonta; Otsego County
397291,city,Town of Owego; NY; Binghamton; Tioga County
415868,neigh,Brookside Colony;OH;Columbus OH;Columbus;Franklin County
46714,city,New Hartford; NY; Utica-Rome; Oneida County
34269,city,Thompson;IA;nan;Winnebago County
5591,city,Leedey;OK;Weatherford OK;Roger Mills County
17201,city,Bruce;SD;Brookings SD;Brookings County
40356,city,Pittsburg;NH;Berlin NH;Coos County
17666,city,Custer;MT;Billings MT;Yellowstone County
34785,city,Weston;OR;Hermiston-Pendleton OR;Umatilla County
398219,city,Westport;ME;nan;Lincoln County
32682,city,Manzanola;CO;nan;Otero County
23953,city,Caret;VA;nan;Essex County
15591,city,Man;WV;Mount Gay-Shamrock WV;Logan County
45881,city,Ingalls;IN;Indianapolis-Carmel-Anderson IN;Madison County
25790,city,Maupin;OR;The Dalles OR;Wasco County
31944,city,Hardinsburg;IN;Louisville/Jefferson County KY-IN;Washington County
45463,city,Glenwillow;OH;Cleveland-Elyria OH;Cuyahoga County
30551,city,Bowen;IL;Fort Madison-Keokuk IA-IL-MO;Hancock County
57269,city,Harmony;ME;nan;Somerset County
8345,city,Cainsville;MO;nan;Mercer County
7331,city,Surry;NH;Keene NH;Cheshire County
26858,city,Roundhill;KY;Bowling Green KY;Butler County
30427,city,Benson;VT;Rutland VT;Rutland County
7983,city,Witt;IL;nan;Montgomery County
12234,city,La Crosse;KS;nan;Rush County
47402,city,Riviera;TX;Kingsville TX;Kleberg County
28280,city,Clarksburg;MO;Jefferson City MO;Moniteau County
13098,city,Olga;WA;nan;San Juan County
21846,city,Hiawatha;KS;nan;Brown County
16265,city,Shawnee;OH;Columbus OH;Perry County
27279,city,Stockton;IA;Muscatine IA;Muscatine County
20016,city,Poplar Grove;AR;Helena-West Helena AR;Phillips County
21939,city,Hornbrook;CA;nan;Siskiyou County
57162,city,Delmar;IA;Clinton IA;Clinton County
85814,zip,62954; IL; Gallatin County; Junction
50072,city,Trent;TX;Sweetwater TX;Fisher County
25535,city,Lebec;CA;Los Angeles-Long Beach-Anaheim CA;Los Angeles County
3948,city,Campbell Hill;IL;Carbondale-Marion IL;Jackson County
19908,city,Perry;AR;Little Rock-North Little Rock-Conway AR;Perry County
26433,city,Peacham;VT;nan;Caledonia County
45163,city,Encinal;TX;Laredo TX;Webb County
38779,city,Graytown;OH;Toledo OH;Ottawa County
50278,city,Kaiser;MO;nan;Miller County
46352,city,Lyons Falls;NY;nan;Lewis County
4254,city,Cripple Creek;VA;nan;Wythe County
9060,city,Merritt;MI;Cadillac MI;Missaukee County
55050,city,Wataga;IL;Galesburg IL;Knox County
19393,city,Millwood;WV;Charleston WV;Jackson County
49177,city,Hull;IL;nan;Pike County
10969,city,Country Club Hills;MO;St. Louis MO-IL;Saint Louis County
47287,city,Random Lake;WI;Sheboygan WI;Sheboygan County
28220,city,Dendron;VA;nan;Surry County
170302,city,Lake Saint Croix Beach;MN;Minneapolis-St. Paul-Bloomington MN-WI;Washington County
28314,city,Cunningham;KS;nan;Kingman County
18485,city,Hartford;TN;Newport TN;Cocke County
23058,city,Pimento;IN;Terre Haute IN;Vigo County
47367,city,Rice;WA;Spokane-Spokane Valley WA;Stevens County
15205,city,Eldorado;OH;nan;Preble County
39974,city,New Glarus;WI;Madison WI;Green County
28480,city,Hickory Valley;TN;Memphis TN-MS-AR;Hardeman County
27125,city,Smiley;TX;nan;Gonzales County
27308,city,Sula;MT;nan;Ravalli County
17279,city,Canaseraga;NY;Rochester NY;Allegany County
27807,city,Waverly;KY;Evansville IN-KY;Henderson County
55824,city,Glenwood;IN;Connersville IN;Rush County
52608,city,Huntly;VA;Washington-Arlington-Alexandria DC-VA-MD-WV;Rappahannock County
11774,city,Hagaman;NY;Albany-Schenectady-Troy NY;Saratoga County
35900,city,Red Oak;VA;nan;Charlotte County
51507,city,Colver;PA;Johnstown PA;Cambria County
6393,city,Paoli;OK;Oklahoma City OK;Garvin County
4259,city,Crosby;MS;nan;Wilkinson County
12858,city,Mount Calm;TX;nan;Hill County
46246,city,Lilbourn;MO;nan;New Madrid County
21577,city,Creede;CO;nan;Mineral County
5966,city,Millstone;KY;nan;Letcher County
7090,city,Sisseton;SD;nan;Roberts County
51657,city,Davey;NE;Lincoln NE;Lancaster County
399245,city,Killington;VT;Rutland VT;Rutland County
24451,city,Dunnegan;MO;Springfield MO;Polk County
14898,city,Dennard;AR;nan;Van Buren County
12126,city,Jerome;MO;Rolla MO;Phelps County
8929,city,Nelson;NE;nan;Nuckolls County
47553,city,San Simon;AZ;Sierra Vista-Douglas AZ;Cochise County
